id_cliente,numero_cuenta,nombre,apellido,ciudad_cliente,pais_cliente,fecha_nacimiento,estado_civil,ingreso_anual,genero,numero_hijos,hijos_en_casa,nivel_educativo,fecha_apertura_cuenta,tipo_membresia,ocupacion,vivienda_propia
9762,287163763341-5, Guido, Castillo,Quito,Ecuador,2/9/2008,Casado,$6K-$10K,M,4,4,Educación Universitaria Incompleta,14/5/2022,Premium,Oficinista,Si
9763,287227712569-0, Héctor, Rivas,Bogotá,Colombia,15/8/1946,Soltero,$10K-$14K,M,1,0,Educación Universitaria Completa,1/8/2024,Básica,Profesional,No
9764,287268643081-2, Guillermo, Bustamante,Bogotá,Colombia,10/12/2002,Soltero,$10K-$14K,M,0,0,Educación Universitaria Completa,13/4/2022,Frescura,Gerencial,Si
9765,287273336945-0, Pablo, Fernández,Quito,Ecuador,6/12/1974,Casado,$10K-$14K,M,4,1,Educación Universitaria Completa,18/3/2024,Frescura,Gerencial,No
9766,287339858411-3, Paula, Lara,Cajamarca,Perú,25/6/2005,Casado,$14K-$18K,F,0,0,Educación Universitaria Completa,24/3/2020,Frescura,Gerencial,Si
9767,287347255944-5, Benjamín, Flores,Cali,Colombia,10/8/1992,Casado,$26K-$30K,M,3,1,Educación Secundaria Incompleta,26/11/2023,Frescura,Profesional,Si
9768,287358746528-4, Patricia, Ortiz,Bogotá,Colombia,8/4/1992,Casado,$18K-22K,F,5,3,Educación Universitaria Completa,5/4/2020,Premium,Profesional,No
9769,287368960379-6, Paula, Pérez,Bogotá,Colombia,6/4/2008,Casado,$2K-$6K,F,2,2,Educación Secundaria Incompleta,1/5/2024,Básica,Operativa Calificada,Si
9770,287388561964-4, Oscar, Cruz,Bogotá,Colombia,25/7/1985,Soltero,$2K-$6K,M,4,0,Educación Secundaria Incompleta,16/10/2023,Básica,Operativa Básica,Si
9771,287401854989-7, Fabián, López,Lima,Perú,6/2/2009,Soltero,$6K-$10K,M,3,0,Educación Secundaria Completa,15/5/2022,Frescura,Operativa Calificada,Si
9772,287413383124-2, Juan, Chacón,Bogotá,Colombia,19/5/2005,Casado,$2K-$6K,M,2,1,Educación Secundaria Incompleta,4/2/2022,Básica,Operativa Básica,No
9773,287431614099-6, Antonio, Castro,Cali,Colombia,18/5/1993,Casado,$10K-$14K,M,1,0,Educación Secundaria Incompleta,16/8/2024,Premium,Operativa Calificada,Si
9774,287460734841-3, Álvaro, Gómez,Quito,Ecuador,4/8/1975,Soltero,$26K-$30K,M,2,0,Postgrado Universitario,4/5/2022,Frescura,Profesional,Si
9775,287480223772-2, Carmen, Barrios,Bogotá,Colombia,9/6/1966,Soltero,$6K-$10K,F,2,0,Educación Universitaria Incompleta,27/9/2021,Frescura,Gerencial,No
9776,287488653956-7, Paloma, Duarte,Cali,Colombia,26/2/1973,Soltero,$26K-$30K,F,2,0,Educación Secundaria Incompleta,14/9/2024,Frescura,Profesional,Si
9777,287503674500-5, Mauricio, Reyes,Lima,Perú,7/8/1946,Casado,$30K +,M,0,0,Educación Universitaria Completa,8/3/2022,Frescura,Profesional,Si
9778,287544980450-2, Mateo, Acosta,Lima,Perú,22/5/2003,Soltero,$18K-22K,M,1,0,Educación Secundaria Completa,13/9/2022,Frescura,Profesional,Si
9779,287549336253-1, Eduardo, Medina,Bogotá,Colombia,24/8/1973,Soltero,$6K-$10K,M,1,0,Educación Secundaria Completa,18/4/2021,Frescura,Operativa Calificada,No
9780,287595448791-6, Rubén, Miranda,Cali,Colombia,19/6/1991,Soltero,$2K-$6K,M,5,0,Educación Secundaria Incompleta,6/4/2022,Básica,Operativa Calificada,Si
9781,287617735265-1, Eva, Zambrano,Cali,Colombia,17/10/1996,Soltero,$10K-$14K,F,1,0,Educación Universitaria Completa,22/11/2021,Frescura,Profesional,Si
9782,287717001250-9, Miriam, Suárez,Cali,Colombia,9/11/2000,Soltero,$6K-$10K,F,2,0,Educación Secundaria Incompleta,10/9/2020,Selecta,Operativa Calificada,No
9783,287735100685-6, Sergio, Montoya,Quito,Ecuador,6/7/2007,Casado,$6K-$10K,M,3,3,Educación Secundaria Incompleta,3/8/2021,Frescura,Operativa Básica,Si
9784,287737916900-6, Natalia, Reyes,Quito,Ecuador,10/4/1965,Soltero,$10K-$14K,F,3,0,Educación Secundaria Incompleta,5/10/2023,Frescura,Operativa Básica,No
9785,287740620671-1, Fernando, Morales,Cali,Colombia,5/4/1983,Soltero,$18K-22K,M,3,0,Educación Universitaria Completa,14/6/2024,Frescura,Gerencial,Si
9786,287769891619-2, Paloma, Rodríguez,Bogotá,Colombia,21/2/1992,Casado,$10K-$14K,F,3,3,Educación Universitaria Completa,22/11/2021,Frescura,Profesional,Si
9787,287815534769-4, Roberto, Núñez,Medellín,Colombia,22/9/1978,Casado,$10K-$14K,M,0,0,Educación Universitaria Completa,18/3/2022,Selecta,Profesional,Si
9788,287818820475-9, Maribel, Aguirre,Medellín,Colombia,21/7/1948,Casado,$22K-$26K,F,0,0,Educación Secundaria Incompleta,3/10/2021,Selecta,Gerencial,No
9789,287845857142-6, Montserrat, Medina,Bogotá,Colombia,18/3/1968,Soltero,$2K-$6K,F,4,0,Educación Secundaria Incompleta,7/5/2021,Básica,Operativa Básica,No
9790,287920264303-3, Manuela, Cruz,Puno,Perú,10/5/1982,Casado,$22K-$26K,F,4,0,Educación Universitaria Incompleta,18/10/2021,Selecta,Profesional,Si
9791,287955956456-5, Esther, Salazar,Cali,Colombia,3/11/1947,Soltero,$2K-$6K,F,0,0,Educación Secundaria Incompleta,27/9/2022,Básica,Operativa Básica,Si
9792,287975482939-7, Sara, Pérez,Bogotá,Colombia,27/4/1986,Soltero,$26K-$30K,F,0,0,Educación Secundaria Incompleta,5/11/2022,Frescura,Profesional,No
9793,288027059250-6, Sara, Aguilar,Cali,Colombia,5/7/1991,Casado,$2K-$6K,F,4,2,Educación Secundaria Incompleta,16/9/2024,Selecta,Operativa Básica,Si
9794,288151765762-0, Marta, Barrios,Cali,Colombia,3/2/1952,Soltero,$30K +,F,3,0,Educación Universitaria Completa,23/7/2022,Selecta,Profesional,Si
9795,288185486400-1, David, Ramírez,Medellín,Colombia,2/2/1954,Soltero,$14K-$18K,M,2,0,Postgrado Universitario,22/9/2020,Frescura,Profesional,No
9796,288216334700-1, Pilar, Jara,Lima,Perú,21/7/2004,Soltero,$10K-$14K,F,4,0,Educación Universitaria Completa,8/6/2023,Frescura,Profesional,Si
9797,288297744987-5, Laura, Jara,Cali,Colombia,16/8/1971,Casado,$10K-$14K,F,5,1,Educación Secundaria Incompleta,12/8/2022,Frescura,Operativa Calificada,Si
9798,288307395576-3, Wilmer, Valencia,Quito,Ecuador,4/7/2007,Casado,$6K-$10K,M,4,4,Educación Secundaria Completa,4/9/2023,Premium,Operativa Calificada,Si
9799,288315206169-9, Mario, Cordero,Quito,Ecuador,12/12/1988,Casado,$6K-$10K,M,4,0,Educación Secundaria Incompleta,16/8/2022,Frescura,Operativa Calificada,Si
9800,288319543302-3, Pablo, Aguilar,Cali,Colombia,19/3/1960,Casado,$6K-$10K,M,3,2,Educación Secundaria Completa,26/9/2023,Básica,Operativa Calificada,Si
9801,288378686008-6, Sonia, Palacios,Medellín,Colombia,25/9/1982,Soltero,$26K-$30K,F,2,0,Educación Secundaria Completa,16/4/2020,Frescura,Profesional,Si
9802,288536061940-6, Virginia, Galindo,Quito,Ecuador,13/3/1953,Casado,$6K-$10K,F,1,0,Educación Secundaria Completa,9/6/2020,Frescura,Operativa Calificada,Si
9803,288587056100-3, Gabriel, Salazar,Bogotá,Colombia,6/11/1971,Soltero,$6K-$10K,M,2,0,Educación Secundaria Incompleta,25/10/2022,Selecta,Operativa Básica,Si
9804,288651418388-4, Jorge, Molina,Bogotá,Colombia,11/7/1973,Casado,$14K-$18K,M,4,4,Postgrado Universitario,2/7/2021,Frescura,Profesional,No
9805,288660768550-8, Patricia, Jiménez,Bogotá,Colombia,7/12/1967,Soltero,$18K-22K,F,0,0,Educación Secundaria Completa,26/2/2023,Selecta,Profesional,Si
9806,288685589728-0, Emilio, Salazar,Lima,Perú,23/11/1943,Soltero,$18K-22K,M,4,0,Educación Universitaria Completa,2/10/2021,Frescura,Profesional,Si
9807,288735194503-1, Lourdes, Fuentes,Bogotá,Colombia,26/12/1940,Soltero,$6K-$10K,F,1,0,Educación Secundaria Incompleta,2/10/2021,Frescura,Operativa Básica,No
9808,288766774832-5, Alberto, Calderón,Quito,Ecuador,13/8/1941,Soltero,$6K-$10K,M,4,0,Educación Secundaria Completa,19/7/2023,Frescura,Operativa Básica,No
9809,288773778080-2, Alicia, Espinosa,Bogotá,Colombia,17/6/1978,Casado,$6K-$10K,F,0,0,Educación Universitaria Incompleta,13/2/2022,Frescura,Profesional,Si
9810,288843247350-4, Guillermo, Fuentes,Bogotá,Colombia,11/10/1972,Soltero,$2K-$6K,M,3,0,Educación Secundaria Incompleta,10/1/2022,Básica,Operativa Básica,No
9811,288850100336-2, Loreto, Medina,Cajamarca,Perú,17/10/1947,Soltero,$6K-$10K,F,1,0,Educación Secundaria Completa,25/9/2022,Premium,Operativa Básica,No
9812,288863562344-5, Miriam, Rodríguez,Medellín,Colombia,1/7/1959,Casado,$10K-$14K,F,2,2,Educación Universitaria Completa,10/3/2022,Frescura,Profesional,Si
9813,288882131276-8, Noelia, Pinto,Cali,Colombia,12/10/1970,Casado,$2K-$6K,F,4,0,Educación Secundaria Incompleta,27/10/2022,Básica,Operativa Calificada,Si
9814,288915926950-8, Raúl, López,Bogotá,Colombia,26/4/1968,Soltero,$10K-$14K,M,0,0,Educación Universitaria Completa,3/9/2021,Frescura,Profesional,Si
9815,288949910550-6, Marco, Medina,Cali,Colombia,27/9/1981,Casado,$6K-$10K,M,5,5,Educación Universitaria Incompleta,11/2/2021,Básica,Profesional,Si
9816,289021463990-5, Soledad, Maldonado,Bogotá,Colombia,18/5/2003,Soltero,$6K-$10K,F,3,0,Educación Secundaria Completa,20/11/2021,Frescura,Operativa Básica,No
9817,289040502307-8, Manuel, Medina,Bogotá,Colombia,21/7/1987,Soltero,$6K-$10K,M,5,0,Educación Secundaria Completa,19/6/2021,Frescura,Operativa Calificada,Si
9818,289058789611-6, Mercedes, Hernández,Cali,Colombia,9/7/1990,Casado,$30K +,F,3,0,Educación Secundaria Completa,22/4/2021,Selecta,Gerencial,Si
9819,289204543600-2, Emilio, Ríos,Cajamarca,Perú,13/11/1982,Casado,$10K-$14K,M,2,0,Educación Universitaria Completa,23/3/2023,Frescura,Profesional,Si
9820,289244478940-4, Nuria, Molina,Cajamarca,Perú,2/6/1946,Soltero,$10K-$14K,F,3,0,Educación Universitaria Completa,2/2/2020,Frescura,Gerencial,No
9821,289272829888-1, Fabián, Pérez,Bogotá,Colombia,6/8/1972,Soltero,$10K-$14K,M,3,0,Educación Universitaria Completa,16/12/2020,Frescura,Profesional,No
9822,289308522045-5, Arturo, Monroy,Quito,Ecuador,9/1/1992,Casado,$10K-$14K,M,4,0,Educación Universitaria Completa,23/8/2024,Frescura,Profesional,No
9823,289312014282-9, Ana, Lara,Medellín,Colombia,6/1/1951,Casado,$14K-$18K,F,0,0,Educación Universitaria Completa,21/5/2022,Frescura,Gerencial,Si
9824,289373072086-4, Felipe, Montoya,Lima,Perú,13/10/1984,Soltero,$22K-$26K,M,4,0,Educación Universitaria Incompleta,27/6/2021,Frescura,Profesional,Si
9825,289397461413-7, Sara, Barrios,Medellín,Colombia,25/8/1995,Soltero,$18K-22K,F,2,0,Educación Secundaria Completa,11/2/2023,Frescura,Gerencial,Si
9826,289429548678-9, Oscar, Medina,Medellín,Colombia,14/9/1951,Soltero,$14K-$18K,M,4,0,Educación Universitaria Completa,15/5/2021,Frescura,Profesional,Si
9827,289457411467-1, Raúl, Díaz,Cali,Colombia,1/9/1946,Soltero,$2K-$6K,M,1,0,Educación Secundaria Incompleta,1/9/2023,Básica,Operativa Básica,No
9828,289469690619-3, Pablo, Lara,Bogotá,Colombia,3/6/2002,Soltero,$2K-$6K,M,0,0,Educación Secundaria Completa,14/4/2021,Básica,Operativa Calificada,No
9829,289475736319-6, Fabián, Valencia,Quito,Ecuador,10/7/1975,Soltero,$26K-$30K,M,3,0,Educación Secundaria Completa,12/8/2023,Frescura,Profesional,Si
9830,289577799735-3, Araceli, Morales,Lima,Perú,19/10/2005,Casado,$6K-$10K,F,4,0,Educación Secundaria Completa,6/12/2023,Premium,Operativa Básica,No
9831,289676727652-9, María José, Núñez,Cali,Colombia,3/2/1992,Casado,$2K-$6K,F,3,3,Educación Secundaria Incompleta,11/2/2021,Básica,Operativa Básica,Si
9832,289766099000-0, Leonardo, Castro,Bogotá,Colombia,18/7/1976,Casado,$6K-$10K,M,5,2,Educación Secundaria Completa,18/8/2022,Frescura,Operativa Básica,No
9833,289766774773-5, Emilio, Torres,Lima,Perú,18/5/1992,Soltero,$6K-$10K,M,1,0,Educación Secundaria Completa,14/10/2020,Frescura,Operativa Básica,Si
9834,289799444078-8, Sonia, Vásquez,Bogotá,Colombia,6/11/1969,Soltero,$2K-$6K,F,3,0,Educación Secundaria Incompleta,25/7/2024,Básica,Operativa Básica,Si
9835,289831399918-3, Beatriz, Gómez,Quito,Ecuador,7/12/1997,Casado,$6K-$10K,F,0,0,Educación Universitaria Completa,23/3/2023,Frescura,Profesional,No
9836,289853630063-8, Oscar, Duarte,Quito,Ecuador,6/2/1993,Casado,$2K-$6K,M,5,5,Educación Secundaria Incompleta,27/9/2022,Básica,Operativa Básica,Si
9837,289854268431-9, Andrés, Parra,Cali,Colombia,6/1/1981,Casado,$6K-$10K,M,5,5,Educación Secundaria Completa,25/6/2020,Premium,Operativa Básica,No
9838,289867354928-8, Montserrat, Palacios,Bogotá,Colombia,19/6/1963,Soltero,$14K-$18K,F,5,0,Educación Universitaria Completa,13/1/2023,Frescura,Profesional,No
9839,289896287916-4, Ángel, Martínez,Bogotá,Colombia,27/2/1966,Casado,$10K-$14K,M,4,4,Educación Universitaria Completa,18/6/2023,Premium,Gerencial,Si
9840,290026908812-7, Mateo, Peralta,Bogotá,Colombia,3/9/1961,Casado,$6K-$10K,M,1,0,Educación Secundaria Completa,6/5/2022,Frescura,Operativa Calificada,Si
9841,290041647700-1, Loreto, Romero,Quito,Ecuador,18/8/2004,Casado,$2K-$6K,F,4,2,Educación Secundaria Incompleta,21/5/2020,Básica,Operativa Calificada,No
9842,290101484953-2, Pilar, Ramos,Quito,Ecuador,6/5/1992,Casado,$6K-$10K,F,4,4,Educación Universitaria Incompleta,6/4/2020,Premium,Oficinista,Si
9843,290193522273-8, Lorena, García,Quito,Ecuador,9/7/1961,Casado,$14K-$18K,F,4,4,Educación Universitaria Completa,1/6/2021,Premium,Profesional,Si
9844,290299265680-1, Lucía, Silva,Puno,Perú,7/2/1979,Casado,$14K-$18K,F,4,3,Educación Secundaria Completa,12/9/2021,Frescura,Profesional,Si
9845,290321514606-8, Manuel, Lara,Jaén,Perú,27/11/1984,Soltero,$10K-$14K,M,4,0,Educación Universitaria Completa,8/11/2021,Frescura,Profesional,No
9846,290380300581-3, Nuria, Fernández,Bogotá,Colombia,21/10/1988,Casado,$10K-$14K,F,4,1,Educación Universitaria Completa,25/7/2024,Frescura,Profesional,No
9847,290390383003-1, Diana, Chávez,Trujillo,Perú,10/1/2007,Casado,$2K-$6K,F,0,0,Educación Secundaria Incompleta,13/9/2024,Básica,Operativa Básica,No
9848,290397348700-7, Daniel, Aguilar,Lima,Perú,14/11/1953,Soltero,$22K-$26K,M,2,0,Educación Universitaria Completa,26/2/2023,Frescura,Gerencial,Si
9849,290414997635-8, Mauricio, Guzmán,Quito,Ecuador,22/9/1943,Casado,$2K-$6K,M,3,2,Educación Secundaria Incompleta,3/6/2022,Básica,Operativa Básica,Si
9850,290441114306-3, Raúl, Delgado,Cali,Colombia,3/2/1940,Casado,$6K-$10K,M,2,2,Educación Secundaria Completa,25/11/2023,Selecta,Operativa Básica,No
9851,290485180318-1, Iván, Gutiérrez,Cali,Colombia,14/2/2008,Soltero,$2K-$6K,M,0,0,Educación Secundaria Incompleta,20/3/2021,Frescura,Operativa Calificada,No
9852,290495356617-5, Antonio, Molina,Bogotá,Colombia,8/1/1966,Soltero,$2K-$6K,M,3,0,Educación Secundaria Incompleta,9/5/2022,Básica,Operativa Básica,No
9853,290561896800-9, Rafael, Pérez,Bogotá,Colombia,7/9/1998,Casado,$2K-$6K,M,0,0,Educación Secundaria Incompleta,27/2/2023,Básica,Operativa Básica,Si
9854,290565933585-0, Fernando, García,Lima,Perú,23/3/1942,Soltero,$26K-$30K,M,5,0,Educación Universitaria Completa,2/2/2022,Frescura,Gerencial,No
9855,290599504111-6, Isabel, Parra,Bogotá,Colombia,8/2/1977,Soltero,$6K-$10K,F,4,0,Educación Secundaria Incompleta,6/6/2024,Frescura,Operativa Básica,No
9856,290651737450-9, Ernesto, Aguilar,Quito,Ecuador,19/8/1946,Casado,$10K-$14K,M,4,1,Educación Secundaria Completa,17/3/2024,Básica,Operativa Calificada,Si
9857,290720324300-2, Guido, Ramírez,Bogotá,Colombia,15/7/2009,Soltero,$10K-$14K,M,1,0,Educación Universitaria Completa,14/1/2021,Frescura,Gerencial,Si
9858,290778021216-0, Concha, Contreras,Bogotá,Colombia,4/10/1971,Casado,$2K-$6K,F,5,4,Educación Secundaria Incompleta,23/10/2021,Básica,Operativa Calificada,No
9859,290809207150-7, Alex, Benítez,Quito,Ecuador,3/9/1972,Casado,$14K-$18K,M,3,3,Educación Universitaria Completa,23/2/2024,Premium,Profesional,Si
9860,290816529850-7, Patricia, Ríos,Medellín,Colombia,15/11/2001,Soltero,$6K-$10K,F,1,0,Educación Secundaria Completa,12/7/2022,Frescura,Operativa Básica,Si
9861,290843096971-7, Juan, Cruz,Bogotá,Colombia,21/4/1979,Casado,$2K-$6K,M,1,1,Educación Secundaria Incompleta,22/1/2023,Premium,Operativa Básica,Si
9862,290870246289-0, Juan, Duarte,Bogotá,Colombia,13/10/1945,Casado,$30K +,M,4,4,Educación Secundaria Completa,8/7/2020,Premium,Gerencial,Si
9863,290964499000-0, Ángel, Vega,Medellín,Colombia,5/6/1984,Soltero,$2K-$6K,M,0,0,Educación Secundaria Incompleta,9/3/2023,Básica,Operativa Básica,No
9864,291028636098-7, David, García,Bogotá,Colombia,27/5/1975,Soltero,$6K-$10K,M,4,0,Educación Secundaria Completa,13/10/2024,Selecta,Operativa Calificada,Si
9865,291170991657-0, Vanessa, Bustamante,Bogotá,Colombia,10/6/1996,Casado,$18K-22K,F,3,1,Educación Universitaria Incompleta,14/8/2022,Selecta,Gerencial,Si
9866,291172869204-9, Manuel, Solano,Cali,Colombia,21/4/1967,Soltero,$14K-$18K,M,1,0,Educación Secundaria Completa,19/10/2021,Frescura,Gerencial,No
9867,291208561361-6, Miriam, Valencia,Medellín,Colombia,10/3/1997,Soltero,$6K-$10K,F,5,0,Educación Secundaria Completa,6/4/2021,Frescura,Operativa Calificada,No
9868,291228350697-1, Beatriz, Guerrero,Cajamarca,Perú,15/1/1987,Casado,$14K-$18K,F,1,0,Educación Universitaria Completa,13/9/2021,Frescura,Gerencial,No
9869,291228763756-9, Daniel, Guzmán,Bogotá,Colombia,20/9/1981,Casado,$14K-$18K,M,3,1,Educación Universitaria Completa,9/6/2023,Frescura,Profesional,Si
9870,291301086843-4, Ángel, Miranda,Cali,Colombia,12/4/1958,Soltero,$22K-$26K,M,1,0,Educación Universitaria Incompleta,16/9/2021,Frescura,Profesional,Si
9871,291366669535-4, Alicia, Bustamante,Medellín,Colombia,2/7/1955,Casado,$2K-$6K,F,4,4,Educación Secundaria Incompleta,16/9/2021,Básica,Operativa Calificada,No
9872,291464076638-5, José Luis, Díaz,Quito,Ecuador,2/5/1967,Soltero,$6K-$10K,M,2,0,Educación Secundaria Completa,25/3/2023,Frescura,Operativa Básica,No
9873,291511728764-0, Agustín, Velasco,Cali,Colombia,11/9/2005,Soltero,$18K-22K,M,2,0,Educación Secundaria Completa,19/8/2021,Premium,Profesional,Si
9874,291580954000-5, Miriam, Ramírez,Cali,Colombia,18/1/1986,Soltero,$2K-$6K,F,1,0,Educación Secundaria Incompleta,6/7/2022,Básica,Operativa Calificada,No
9875,291602977512-9, Gabriel, González,Bogotá,Colombia,25/11/1962,Casado,$6K-$10K,M,3,3,Educación Secundaria Completa,5/4/2022,Selecta,Operativa Calificada,Si
9876,291605005300-8, Alejandro, Vásquez,Bogotá,Colombia,14/2/1974,Soltero,$2K-$6K,M,4,0,Educación Secundaria Incompleta,15/11/2021,Básica,Operativa Básica,No
9877,291613754628-0, Sara, Suárez,Quito,Ecuador,15/4/1988,Soltero,$2K-$6K,F,3,0,Educación Secundaria Incompleta,11/12/2020,Básica,Operativa Básica,No
9878,291631948052-3, Miguel, Peralta,Quito,Ecuador,7/3/1986,Soltero,$14K-$18K,M,1,0,Educación Universitaria Completa,20/4/2023,Frescura,Gerencial,No
9879,291654610037-8, Ernesto, Barrios,Bogotá,Colombia,1/5/1999,Casado,$10K-$14K,M,0,0,Educación Universitaria Incompleta,14/1/2023,Básica,Operativa Calificada,No
9880,291690752850-8, Verónica, Martínez,Quito,Ecuador,23/9/1952,Casado,$6K-$10K,F,3,3,Educación Secundaria Completa,21/9/2022,Premium,Operativa Calificada,Si
9881,291739381150-0, Oscar, Salinas,Cali,Colombia,26/10/2005,Casado,$2K-$6K,M,0,0,Educación Secundaria Incompleta,20/4/2022,Básica,Operativa Básica,Si
9882,291763432450-6, Pablo, Fernández,Bogotá,Colombia,22/4/1950,Soltero,$30K +,M,2,0,Educación Secundaria Completa,5/6/2024,Selecta,Profesional,Si
9883,291803086400-6, Alejandro, Zamora,Bogotá,Colombia,18/3/2000,Soltero,$10K-$14K,M,2,0,Educación Universitaria Completa,4/7/2021,Frescura,Gerencial,No
9884,291860426662-7, Rosario, Espinoza,Medellín,Colombia,5/11/1964,Soltero,$6K-$10K,F,3,0,Educación Secundaria Incompleta,14/3/2022,Frescura,Operativa Calificada,No
9885,291907327768-3, Sergio, Miranda,Cali,Colombia,13/9/1990,Casado,$14K-$18K,M,4,3,Postgrado Universitario,10/9/2023,Selecta,Profesional,Si
9886,291987217200-8, Marina, Herrera,Bogotá,Colombia,12/6/1941,Soltero,$10K-$14K,F,4,0,Educación Secundaria Incompleta,16/7/2023,Selecta,Operativa Calificada,Si
9887,292064684926-8, Germán, Martínez,Chimbote,Perú,9/6/1970,Casado,$6K-$10K,M,5,5,Educación Secundaria Completa,16/4/2023,Selecta,Operativa Básica,Si
9888,292072026131-5, Susana, Núñez,Bogotá,Colombia,6/1/1944,Soltero,$2K-$6K,F,2,0,Educación Secundaria Incompleta,22/5/2022,Básica,Operativa Calificada,No
9889,292072777150-7, Cristina, Delgado,Quito,Ecuador,11/3/1944,Soltero,$10K-$14K,F,1,0,Educación Universitaria Completa,25/10/2024,Selecta,Profesional,No
9890,292124728700-8, Abel, Ríos,Cali,Colombia,19/1/1969,Soltero,$2K-$6K,M,3,0,Educación Secundaria Incompleta,26/12/2022,Básica,Operativa Básica,No
9891,292127995789-9, Cristian, Jara,Cali,Colombia,24/8/1977,Casado,$10K-$14K,M,0,0,Educación Universitaria Completa,11/4/2020,Básica,Profesional,Si
9892,292150113283-2, Diego, Rojas,Medellín,Colombia,6/10/1951,Casado,$26K-$30K,M,5,5,Educación Secundaria Incompleta,2/9/2022,Básica,Profesional,Si
9893,292177018350-5, Jorge, Medina,Cali,Colombia,3/11/1993,Casado,$6K-$10K,M,2,2,Educación Universitaria Incompleta,10/3/2024,Frescura,Operativa Básica,Si
9894,292187739312-3, Carmen, Valencia,Quito,Ecuador,5/8/1965,Casado,$14K-$18K,F,1,1,Educación Secundaria Completa,7/1/2022,Frescura,Profesional,Si
9895,292208392322-9, Alejandro, Cardenas,Cajamarca,Perú,6/7/1940,Soltero,$10K-$14K,M,3,0,Educación Universitaria Completa,19/12/2020,Selecta,Profesional,No
9896,292332592010-3, Pablo, Morales,Quito,Ecuador,22/11/1995,Casado,$6K-$10K,M,0,0,Educación Secundaria Completa,8/7/2021,Frescura,Operativa Básica,Si
9897,292344702181-3, Manuel, Guerra,Cali,Colombia,22/9/1940,Casado,$2K-$6K,M,1,1,Educación Secundaria Incompleta,10/3/2023,Básica,Operativa Básica,No
